r56,Nama,Sisa Stok,Satuan,HNA + PPN,QTY 1,Harga 1,Disc1,QTY2,Harga2,Disc2,QTY3,Harga3,Disc3,QTY4,Harga4,Disc4,QTY5,Harga5,Disc5
DKL0431408209A1,BIMAFLOX 500 MG 100`S KAPSUL,96,BOX,0,1,53500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0433510309A1,PRORENAL 100`S KAP,0,BOX,721500,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
DKL0433512337A1,ATAROC SYR 60 ML,1,PC,54390,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL0434004801A1,NOVACHLOR KAP 250 MG NOVA *NO RETUR*,20,BOX,0,1,64000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0435302433A2,PROPEPSA SUSP 100 ML,89,PC,78810,1,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL049214604A1,ELTAZON 100`S,0,BOX,0,1,17250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL049214604A2,ELTAZON 100`S (1CTN = 120BOX),566,BOX,0,1,17250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0509207004B1,ALOFAR 300 MG 100`S KAP,625,BOX,0,1,63250,0,5,63000,0,0,0,0,0,0,0,0,0,0
DKL0509207204B1,ACIFAR 400 MG 30`S,284,BOX,0,1,31700,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0509214904A1,ROVERTON KAP,528,BOX,0,1,16850,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0509215037A1,ROVERTON SYR 60 ML,221,PC,0,1,5250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0509215237A1,LERZIN SYR 60 ML,1292,PC,0,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0510807604A1,INFLASON 200`S KAP,205,BOX,0,1,45300,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0513022610A1,MATROVIR TAB 400 MG,0,BOX,222000,1,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL0516908333A1,OMEDOM SUSPENSI 60 ML,0,PC,0,1,4238,0,50,4188,0,0,0,0,0,0,0,0,0,0
DKL0516908410A1,OMEKUR DOS (10 STR @ 10 TAB)**,0,BOX,0,1,25732,0,10,25227,0,0,0,0,0,0,0,0,0,0
DKL0521204110A1,AMARYL 1 MG 50`S TAB PINK,0,BOX,214203,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL0521204110B1,AMARYL 2 MG 50`S TAB HIJAU,0,BOX,379578,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
DKL0521204110C1,AMARYL 3 MG 50`S TAB KUNING,0,BOX,599440,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
DKL0521204110D1,AMARYL 4 MG 30`S TAB BIRU,0,BOX,410159,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL0526111316A1,CYCLOGYNON TAB 56`S,0,PAK,16650,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL0528603929A1,MEDICORT 0.05% CREAM 10 GR,0,PC,64491,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
DKL0531109317A1,FLAMIGRA 50 MG 50`S TAB,296,BOX,0,1,10750,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL059215301A1,LERZIN KAP 50`S (IF),1,BOX,0,1,19500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0600914704A1,BUFACARYL KAPL,536,BOX,0,1,25150,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0604424917A1,BETA ONE 2.5 MG,4,BOX,174825,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
DKL0604425710B1,ALODAN 300 MG 100`S,86,BOX,54945,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL0605514101A1,ALPENTIN 300 MG 50`S KAP,0,BOX,377400,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
DKL0607809037A1,HUFABETAMIN SYR 60 ML**,3249,PC,0,1,6055,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL060780937A1,HUFAXOL SYR 60 ML**,52,PC,0,1,5875,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0607809433A1,HUFADON SUSP 60 ML**,237,PC,0,1,4750,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0609212438B1,YUSIMOX FORTE DRY SYR,259,PC,0,1,7850,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0609215401A1,MILORIN KAP 50`S (IF),58,BOX,0,1,77150,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0609215609A1,GLIKOS 500 MG 100`S,194,BOX,0,1,24250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0609216038A1,DIONICOL DRY SYR 60 ML,34,PC,0,1,9050,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0609216133A1,FARIZOL SUSP 60 ML 125 MG/ 5 ML,48,PC,0,1,6900,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0609216204B1,FLASICOX 15 MG KAP 50`S,62,BOX,0,1,35500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0609216733A1,VESPERUM SYR 60 ML,1392,PC,0,1,5625,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0615807815A1,NEUROFENAC PLUS 100`S,7,BOX,864828,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DKL0623409504A1,CARMESON 8 MG 100`S KAP,91,BOX,0,1,51300,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0633403709A1,CETROL 50`S (1 CTN = 60 BOX),0,BOX,0,1,16500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0633403709A2,CETROL 50`S NEW (1 CTN = 90 BOX),0,BOX,0,1,16500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0633517010A1,ZITANID 2 MG TAB 30`S,0,BOX,199800,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL0634006009A1,NOVAFLOX KAPLET 500MG *NO RETUR*,307,BOX,0,1,47000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0634006304A1,NOVAMOX 500 MG KAP 100`S *NO RETUR*,61,BOX,0,1,53500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0634006438A1,NOVAMOX SYRUP 60 ML *NO RETUR*,0,PC,0,1,4900,0,60,4850,0,0,0,0,0,0,0,0,0,0
DKL0634605310A1,VASTIGO 6 MG 100`S *NORETUR*,360,BOX,0,1,122000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0701802910A1,DEXTAF 100`S TAB,27,BOX,22500,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0
DKL0704128701B1,COMTUSI FORTE 30 CAP**,0,BOX,68820,1,0,13,3,0,15,0,0,0,0,0,0,0,0,0
DKL0704519610A1,THERAVASK 5 MG TAB,0,BOX,133700,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL0707810904B1,HUFAXICAM 7.5 MG 20`S (TUJUH SETENGAH)**,158,BOX,0,1,11050,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0707917716A1,ANDALAN PIL KB (BIRU),779,BOX,212537,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
DKL0709217003A1,DOBRIZOL 50`S,0,BOX,0,1,37000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0709217003A2,DOBRIZOL 100`S KAP,120,BOX,0,1,74000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0710807804A1,LICODIUM 2 MG 100`S KAPLET,0,BOX,0,1,15843,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0711638410B1,DIVASK 10 MG 30`S TAB,0,BOX,349650,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
DKL0732401336A1,AMOXSAN PED DROP 15 ML,0,PC,24864,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
DKL0732401438A1,AMOXSAN DRY SYR 60 ML,0,PC,25641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0732401438B1,AMOXSAN FORTE DRY SYR 60 ML,0,PC,35520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0733404009A1,SINTROL 30`S KAP,0,BOX,0,1,11750,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0733404204A1,ARFEN 100`S KAP,21,BOX,0,1,29500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0803812146A1,CENDO LFX MINIDOSE 5`S 0.6 ML,23,PC,76590,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL0804130337A1,COMTUSI SYR STRAW 60 ML,254,PC,42735,1,0,13,6,0,15,0,0,0,0,0,0,0,0,0
DKL0805514101B1,ALPENTIN 100 MG 50`S KAP,0,BOX,188700,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
DKL0806413410A1,MYCAZOL TABLET *NORETUR*,0,BOX,68905,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
DKL0807809933A1,HUFAFURAL SYR 60 ML**,801,PC,0,1,10800,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0807810004A1,HUFAFLOX 100`S**,0,BOX,0,1,52473,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0808514910A1,DIABIT 500 MG TAB 200`S,25,BOX,51060,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0
DKL0809218104B1,SEREMIG 10 MG KAP 50`S,78,BOX,0,1,32000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0811638017A2,CPG TAB 75 MG 30`S,0,BOX,666000,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0
DKL0811638604A1,IRVASK 150 MG 30`S TAB,0,BOX,410700,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0
DKL0811638604B1,IRVASK 300 MG 30`S TAB,0,BOX,549450,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0
DKL0815620637A1,NORAGES SYR 60 ML 250 MG,0,PC,35520,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
DKL0823411438A1,BROADAMOX DRY SYR 125 MG,66,BTL,0,1,5600,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0828602429B1,MELANOX 15 GR,0,PC,33300,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
DKL0828604829A1,REFAQUIN CREAM 15 GR,56,TUBE,80253,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL0828604829A2,REFAQUIN CREAM 10G,104,PC,54501,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL0830908910A1,LEXIGO TAB 30`S MOLEX**,0,BOX,0,1,10150,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0830908910A2,LEXIGO TAB 100`S MOLEX** NEW,0,BOX,0,1,33000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0832401701B1,AMOXSAN 500 MG 100`S,0,BOX,366300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DKL0903812746A1,CENDO P-PRED DROP 5 ML,0,PC,61605,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
DKL0903812746A2,CENDO P-PRED MINIDOSE 0.6 ML,0,PC,42457,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL0909218601A1,LOSTACEF KAP 100`S NEW,148,BOX,0,1,99250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0909218738A1,LOSTACEF DRY SRY 125,756,PC,0,1,9050,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0909218738B1,LOSTACEF DRY SYR 250,0,PC,0,1,12800,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0915620736A1,NORAGES DROP 20 ML 250 MG,0,PC,43290,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
DKL0916911033A1,OMESTAN SYR 60 ML**,0,PC,0,1,5298,0,50,5247,0,0,0,0,0,0,0,0,0,0
DKL0921907309A1,SAMQUINOR KAPLET 100`S,0,BOX,0,1,41877,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL0930909429A1,FUCILEX KRIM 5 GR,317,PC,13320,1,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL099218601A1,LOSTACEF KAP 50`S,0,BOX,0,1,36327,0,5,35823,0,0,0,0,0,0,0,0,0,0
DKL1003812946A1,CENDO HYALUB MINIDOSE 5`S 0.6 ML,21,PC,63270,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1003812946A2,CENDO HYALUB 5 ML,0,PC,59107,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1003813046A1,CENDO POSOP MINIDOSE 5`S 0.6 ML,17,PC,58275,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1006101010B1,MERISLON 12 MG TAB,0,BOX,790491,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1006311904A1,ERLAMOXY 500 MG 100`S KAP,0,BOX,60850,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
DKL1006312329A1,ERLADERM- N CR 5 GR,541,PC,4894,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1006312617A1,GASELA TAB 150 MG 100`S,226,BOX,29466,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1006312710A2,ERLAPECT 30 MG 100`S TAB,0,BOX,23088,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1006414216A1,ERPHAFLAM 50MG 50`S (ER) (1 CTN = 180 BOX)*NORETUR,5833,BOX,16558,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
DKL1006414410A1,ERSOLON 4 MG 100`S BOX TAB *NORETUR*,776,BOX,47286,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
DKL1006414633A1,NOCANDIS SUSP 12 ML *NORETUR*,76,PC,39405,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
DKL1007810304A1,HUFATIDINE 40 MG 30`S,0,BOX,0,1,8275,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1007810604A1,HUFADON 100`S KAP**,110,BOX,0,1,22250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1009219801A1,HELIXIM 30`S,142,BOX,0,1,31000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1009220138A1,HELIXIM DRY SYR,0,PC,0,1,11500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1009220504A1,ZEVASK 5 MG 100`S KAP,31,BOX,0,1,19750,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1009221117A1,SELVIM 20 MG 50`S,0,BOX,0,1,23000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1009307329B1,BIOQUIN CRM 14.2 GR,0,PC,22644,1,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1033405538A1,SOLATHIM DRY SYR 60 ML,6,PC,0,1,8400,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL107810404A1,HUFAXOL 100`S TAB**,116,BOX,0,1,30700,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1106313137A1,ERLAPECT 15 MG SYR 60 ML,0,PC,7130,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1106414710A1,ERTENSI 5 MG 30`S BOX TAB *NORETUR*,0,BOX,11100,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
DKL1106506509A1,ETAFLOX 500 KAPLET 100`S,0,BOX,0,1,49500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1107810904A1,HUFAXICAM 15 MG 20`S (LIMA BELAS)**,290,BOX,0,1,13000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1107918716A1,ANDALAN PIL KB FE (HIJAU),157,BOX,303010,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
DKL1109222004A1,RHEMAFAR KAP 8 MG 50`S,320,BOX,0,1,29850,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1109222004B1,RHEMAFAR 16 KAP 30`S,60,BOX,0,1,32250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1111641307A1,NEURALGIN RHEMA 100`S,0,BOX,88800,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1121205217B1,TELFAST 120 MG,0,BOX,120464,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1122249733A1,EPISAN SYR 100 ML,0,PC,59884,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
DKL1124400130A1,KENALOG CREAM 5 GR,0,PC,69930,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1124401917A1,IMODIUM 2 MG 100`S JANSEN,0,BOX,859140,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1124401917A2,IMODIUM TAB 50`S JANSEN,415,BOX,429570,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1127912715A1,ZELONA TAB 100`S,0,BOX,0,1,26750,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1127912715A2,ZELONA TAB 100`S (1 CTN = 100 BOX),209,BOX,0,1,28850,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1128605429A1,PIROTOP 2% CRM 5G,0,PC,44000,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1140700504A1,PHARMAMOX (1 CTN = 100 BOX) *NORETUR*,23,BOX,0,1,50250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL120100414A1,HARNAL OCAS 30`S,1,BOX,544740,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
DKL1203813646A1,CENDO LENTIKULAR MINIDOSE 5`S 0.6 ML,7,PC,36907,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1211642401B1,PROVELYN 150 MG TAB,0,BOX,310800,1,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1221102041A1,MEDISIO CONCENTRATE 5 ML *NORETUR*,214,PC,15540,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1221102041A2,MEDISIO CONCENTRATE 10 ML *NORETUR*,30,PC,25530,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1233527414A1,ANGINTRIZ MR TAB 30`S,0,BOX,99900,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0
DKL1302505017A1,SUVESCO 10 TAB 20`S *NORETUR*,0,BOX,138750,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
DKL1302505017B1,SUVESCO 20 TAB 20`S *NORETUR*,0,BOX,233100,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
DKL1303813746A1,CENDO GIFLOX MINIDOSE 5`S 0.6 ML,0,PC,89077,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1306314310A1,NARMIG 25 MG 50`S,26,BOX,11193,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1306314810A1,TRISELA TAB 10 MG ERELA,298,BOX,15263,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1306315229A1,LACYVIR CREAM 5 GR,12,PC,6660,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1307919504A1,DEXAHARSEN 0.5 MG 200`S BOX KAP,1052,BOX,44564,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1307919504B1,DEXAHARSEN 0.75 MG 200`S BOX KAP,620,BOX,49145,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1309222836A1,LERZIN DROP 15ML,0,PC,0,1,11750,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1309223204A1,ZEVASK 10 KAP 100`S,0,BOX,0,1,33250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1309321937A1,IKALEP SYR 120 ML,0,PC,80031,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1321907404A1,SAMCOVASK 5 MG 30`S,0,BOX,0,1,9500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1321907404A2,SAMCOVASK 5 MG 100`S,15,BOX,0,1,17500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1321907404B1,SAMCOVASK 10 MG 100`S,11,BOX,0,1,27000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1321907515B1,SAMCOFENAC 50 100`S,432,BOX,0,1,20500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1336703804A1,AMOSTERRA 500 MG 100`S SELES *NO RETUR*,25,BOX,0,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1409223629A1,ACDAT CRM 5 GRAM,294,TUBE,0,1,11000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1412702329A1,BETASON N CREAM 5 GR,1758,TUBE,18315,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
DKL1424403810A1,DRAMAMINE 100`S,938,BOX,197580,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DKL1433531509B1,VELACOM PLUS 2/500 30`S,22,BOX,166500,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
DKL1506316710A1,MESOLA 4 MG 100`S TAB,44,BOX,34064,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1507811704A1,HUFADEXTA - M 100`S KAP,632,BOX,0,1,20100,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1509219333A1,FARSIFEN FORTE SYR 60 ML,0,PC,0,1,7300,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1510809504A1,LICODIPIN 5 MG 30`S KAPLET (UNGU),0,BOX,0,1,9385,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1510809504B1,LICODIPIN 10 MG 30`S KAPLET (BIRU),0,BOX,0,1,18164,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1523413010A1,CARDIPIN 5 MG 100`S TAB,7,BOX,0,1,13250,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1523413517A1,MIRACLOVEN TAB 50 MG 100`S,333,BOX,0,1,18350,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1527914529A1,ZENCLOVIR CREAM 5 GR,21,PC,0,1,6200,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1531904810A1,ANDALAN POSTPIL UNGU,0,PAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1580217A1,GLUCOPHAGE 500 MG 100`S TABLET (KUNING) *NORETUR*,1,BOX,208007,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1602009110A1,CLARITIN 10 MG TAB 30`S / B,0,BOX,274170,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1606317310A1,VERTILON 5 MG 50`S TAB,33,BOX,29970,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1606417710A1,IMODIAR TAB *NORETUR*,0,BOX,46098,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1610809804A1,BERLIMOX 500 MG 100`S TABLET,0,BOX,0,1,37841,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1628605829A1,MEDSCAB 5% CRM 30 GR,0,PC,76257,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1704429910A1,RHEU-TREX 2.5 MG TAB 50`S,0,BOX,305250,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0
DKL1706318129A1,ERLADERM CREAM 5 GR (KUNING),45,PC,4903,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1710810538A1,BERLIMOX 125MG/5ML (MERAH) 60 ML,0,PC,0,1,4743,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1710810538B1,BERLIMOX SYR 250MG/5ML (KUNING) 60 ML,0,PC,0,1,5954,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1715809217C1,GLUCOVANCE 500/5 MG (MERAH) *NORETUR*,0,BOX,496483,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1721206936A1,"MUCOPECT DROP 7,5 MG/ML",0,PC,71737,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1727806330A1,HAEMOCAINE 15 GR,68,PC,101654,1,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1736705309A1,RANIPHIL 150 KAP 100`S,0,BOX,0,1,27500,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1802009414B1,ADALAT OROS 30 MG 30`S,15,BOX,298395,1,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1803816410A1,CENDO GLAUCON TAB 250 MG,0,BOX,84360,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1803816546A1,CENDO VERNACEL ED 5 ML,0,PC,20535,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1803816546A2,CENDO VERNACEL MINIDOSE 5`S 0.6 ML *HUKI,0,PC,23032,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
DKL1804527617A1,SPASMAL TAB 100`S NEW,20,BOX,283050,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
DKL1806102815A1,PARIET 10 MG 14`S TAB,0,BOX,280579,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1806318331A1,ALLETROL SALEP MATA 3.5 GR,1620,PC,13136,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DKL1806419237A1,ERPHASAL SYR 60 ML *NORETUR*,70,PC,26862,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
DKL1821207337A1,MUCOPECT SYRUP 60 ML / ANAK (15 MG/5 ML),0,PC,64005,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1821207337B1,MUCOPECT SYRUP 60 ML / DWS (30 MG/5 ML),0,PC,68474,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1821207610A1,MUCOPECT TABLET 30 MG / DWS,0,BOX,441673,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1821207716A1,BUSCOPAN 10 MG DRAGE 100`S,2,BOX,395599,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1821207817A1,BUSCOPAN PLUS 100`S,11,BOX,537228,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
DKL1823414604A1,CARDIPIN 10 MG 100`S KAP,34,BOX,0,1,20000,7,0,0,0,0,0,0,0,0,0,0,0,0
DKL1823414837A1,MEXON SYR 60 ML,182,PC,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1825103610A1,BLOPRESS PLUS 16 MG KAP 14`S BIRU,0,BOX,233100,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0
DKL1825802204C1,TRIFASON TAB 0.5 MG 100`S *NORETUR*,82,BOX,15105,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
DKL1834613314A1,FONYLIN MR 30`S TAB *NORETUR*,12,BOX,176490,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
DKL1842200229A1,PI KANG SHUANG CR 5 GR,1835,PC,12765,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0
DKL1906419933A1,ERPEPSA SUSP 100 ML *NORETUR*,20,PC,30303,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
DKL1910710629A1,GENTACID CRM 0.1% 5 GR *NORETUR*,0,PC,8325,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
DKL1918605210A1,ANDALAN PIL LAKTASI,178,BOX,358810,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
DKL1920942129A1,ACLOVIR CR 5% INDO 5 GR HIJAU,13,TUBE,9435,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0
DKL1923415637A1,ALERZIN SYR 60 ML,49,PC,0,1,4700,0,0,0,0,0,0,0,0,0,0,0,0,0
DKL1926112117A1,PLATOGRIX 75 MG TAB 28`S,0,BOX,250511,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0
DKL2010811109A1,POTAFLAM - 50 KAP,205,BOX,0,1,32150,0,0,0,0,0,0,0,0,0,0,0,0,0
